mp3;1;100;0;http://tagoo.ru/search.php?for=audio&search=Acid+Jazz&page=(*)&title=on&bitrate=4&playtime=6&sort=rel
mp3;1;13;0;http://tagoo.ru/search.php?for=audio&search=Alternative&page=(*)&pagedata=on&bitrate=4&playtime=6&sort=rel
mp3;1;17;0;http://tagoo.ru/search.php?for=audio&search=Ambient&page=(*)&filename=on&bitrate=4&playtime=6&sort=rel
mp3;1;44;0;http://tagoo.ru/search.php?for=audio&search=Ambient&page=(*)&pagedata=on&bitrate=4&playtime=6&sort=rel
mp3;1;7;0;http://tagoo.ru/search.php?for=audio&search=Breakbeat&page=(*)&filename=on&bitrate=4&playtime=6&sort=rel
mp3;1;100;0;http://tagoo.ru/search.php?for=audio&search=Breakbeat&page=(*)&pagedata=on&bitrate=4&playtime=6&sort=rel
