"_ID_";"_Peзультат загрузки_";"Новый";"Не заливать";"";"Штрих-код EAN-13";"Носитель";"Исходное название товара";"Название товара";"Треки";"Кол-во носителей";"Год";"Вес";"Лейбл";"Жанр";"Изображение";"Коментарии";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"PIN";"643";"";"";"707";"813";"249";"659";"689";"239";"814";"267";"266";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"0094638482390";"DVD";"bugaga";"Various Artists. Liberacion-the Songs from";"";"1";"2007";"126";"CAPIT";"Pop";"c:\images\VA - Liberacion-the Songs from - DVD - 0094638482390.jpg";"<p>Субтитры: Movie may not be subtitled in English</p>"
"";"";"";"";"";"0809274477620";"CD";"A HI-FI SERIOUS";"A. Hi-fi Serious";"01. Nothing|02. Something's Going on|03. Six O' Clock on a Tube Stop|04. Going Down|05. Took It Away|06. Starbucks|07. The Springs|08. Shut Yer Face|09. Pacific Ocean Blue|10. The Distance|11. W.D.Y.C.a.I.|12. Hi-Fi Serious";"1";"2002";"126";"WEA";"Rock";"c:\images\A - Hi-fi Serious - CD - 0809274477620.jpg";""
"";"";"";"";"";"0685738324026";"CD";"A HOW ACE ARE BUILDINGS";"A. How Ace Are Buildings";"01. Turn It Up|02. Foghorn|03. Cheeky Monkey|04. No 1|05. Bad Idea|06. Sing-a-Long|07. Winter of '96|08. Out of Tune|09. Fistral|10. House Under the Ground|11. Five in the Morning|12. Ender";"1";"2002";"126";"WARNER BROTHERS";"Rock";"c:\images\A - How Ace Are Buildings - CD - 0685738324026.jpg";""
"";"";"";"";"";"0639842769525";"CD";"A MONKEY KONG";"A. Monkey Kong";"01. For Starters|02. Monkey Kong|03. A|04. Old Folks|05. Hoppa Jonnus Fang|06. Summer on the Underground|07. Warning|08. If It Ain't Broke, Fix It Anyway|09. I (Love) Lake Tahoe Subs|10. Don't Be Punks|11. Down on the Floor|12. Jason's Addiction|13. Miles Away|14. Getting Around";"1";"2002";"126";"EAST-WEST/WEA";"Rock";"c:\images\A - Monkey Kong - CD - 0639842769525.jpg";""
"";"";"";"";"";"0809274465320";"CD";"A NOTHING";"A*. Nothing";"01. Nothing|02. T-Shirt Money|03. Everybody In|04. Getting Me Off|05. The Distance";"1";"2002";"126";"WEAI";"5-Inch CD Singles";"c:\images\A - Nothing - CD - 0809274465320.jpg";""
"";"";"";"";"";"0685738853120";"DVD";"Afro-cuban All Stars Afro-cuban Legends";"Afro-cuban All Stars. Afro-cuban Legends";"01. Chambelona|02. Alto Songo|03. Como Fue|04. Como Fue|05. Tres Lindas Cubanas|06. Como Siento Yo|07. Mandinga|08. La Engandora|09. Fiesta De La Rumba|10. Habana Del Este|11. Habana Del Este|12. Los Sitio Asere|13. Los Sitio Asere|14. Piomentiroso|15. Amor Veradero";"1";"2001";"126";"WARNER BROTHERS";"Latin";"c:\images\Afro-cuban All Stars - Afro-cuban Legends - DVD - 0685738853120.jpg";"<p>Звуковые дорожки: Dolby Stereo</p> <p>Время звучания: 01:46:00</p> <p>Формат кадра: 4:3</p> <p>Язык: Английский, Испанский</p> <p>Субтитры: Немецкий, Французский, Испанский</p>"
"";"";"";"";"";"0074645401898";"DVD";"SAVAGE GARDEN.  SUPERSTARS AND CANNOBALLS";"Savage Garden. Superstars & Cannonballs: Live & on Tour in Austr";"";"1";"2000";"126";"Sony";"Rock/Pop";"c:\images\Savage Garden - Superstars  Cannonballs Live  on Tour in Austr - DVD - 0074645401898.jpg";"<p>Субтитры: Movie may not be subtitled in English</p>"
